datetime,text
"Mar 19, 2020 12:18 ","Maharashtra CM Uddhav Thackeray to address the state shortly##Maharashtra CM Uddhav Thackeray to address the state shortlyMaharashtra chief minister Uddhav Balasaheb Thackeray will address the state on further measures taken to contain the spread of COVID-19 (Coronavirus) shortly. The CM's address comes as the state becomes the worst-hit province in the country with so far 47 positive cases of coronavirus detected, including one fatality.Here's where you can watch the live feed:Facebook: bit.ly/2TZbpTXTwitter:@CMOMaharashtraYT: bit.ly/2wm5Yp3Instagram: @cmomaharashtra_"
"Mar 19, 2020 12:07 ","Maharashtra govt assures safe return of students stuck in Singapore##Maharashtra govt assures safe return of students stuck in SingaporeMaharashtra Chief Minister Uddhav Thackeray is in touch with the Indian embassy in Singapore to bring back the students who are stranded in that country due to unavailability of flights in the wake of coronavirus outbreak.A statement issued by the Chief Minister's Office (CMO) on Thursday said the embassy will take care of the students till their return to India.    ""The chief minister spoke to one student- Ms Bodas, and assured her of their safe return,"" the statement said.Maharashtra minister Uday Samant has also assured immediate steps to ensure the safe return of 50 students from the state, who are stranded in Singapore."
"Mar 19, 2020 11:49 ","First coronavirus case in Chandigarh: 23-year-old London returned woman tests positive##First coronavirus case in Chandigarh: 23-year-old London returned woman tests positiveA 23-year-old woman, who returned from London, has tested positive for the novel coronavirus, the first confirmed case of the deadly infection in the Union territory, an official said on Thursday. The sample of the woman, a resident of Sector 21, was tested at the testing centre at the Postgraduate Institute of Medical Education and Research (PGIMER), the official said.    ""The sample of the woman, who returned from London, has come positive,"" PGIMER Director Jagat Ram told PTI.    Ram, however, said she was admitted to a local hospital here and her condition was stable, adding that it was the first confirmed COVID-19 (coronavirus disease 2019) case in Chandigarh. Meanwhile, the administration has suspended the public dealing at the UT Secretariat as precautionary measure against the new coronavirus pandemic."
"Mar 19, 2020 11:42 ","First coronavirus case in Chhattisgarh, woman in capital Raipur tests positive##First coronavirus case in Chhattisgarh, woman in capital Raipur tests positiveA 24-year-old woman, who had recently returned to Raipur from London, has tested positive for coronavirus, making her the first confirmed case inChhattisgarh, health officials said on Thursday. The woman and her parents, who reside in the state capital, have been admitted to an isolation ward at the All India Institute of Medical Sciences (AIIMS) Raipur, they said.    ""The woman, who studies in London, had returned home via Mumbai airport on March 15. After she complained of cold and cough, her sample was collected for testing on March 17,"" Medical Superintendent of AIIMS Raipur Dr Karan Peepre told PTI.    ""Her sample tested positive for the infection late Wednesday evening,"" he said."
"Mar 19, 2020 10:58 ","Second coronavirus case reported in Andhra Pradesh##Second coronavirus case reported in Andhra PradeshThe second positive case of coronavirus was on Thursday reported in Andhra Pradesh, taking the total to two. A person who returned to the state from England on March 15 tested positive for the deadly virus, the state Health Department has said. ""The youngster has been admitted to an isolation ward in RIMS at Ongole and his condition is stable,"" the department said in a release."
"Mar 19, 2020 10:37 ","Two women test positive for coronavirus in Mumbai, Maharashtra count 47##Two women test positive for coronavirus in Mumbai, Maharashtra count 47Two women tested positive for coronavirus in Mumbai metropolitan region on Thursday, taking the number of such cases in Maharashtra to 47, officials said. While one woman had returned from the UK, another one had come back from Dubai, they said. ""A 22-year-old woman from Mumbai tested positive for Covid-19. She had returned from the UK. Another woman, a resident of Ulhas Nagar, had returned from Dubai. She is 49-year-old,"" an official said. With this, the total number of coronavirus positive cases in the state has climbed to 47, the official added."
"Mar 19, 2020 10:30 ","Trump signs multi-billion coronavirus aid package##Trump signs multi-billion coronavirus aid packageUS President Donald Trump has signed into law a sweeping multi-billion emergency aid package to help Americans mitigate the adverse economic impact of the fast-spreading coronavirus that has killed over 8,800 people, including nearly 150 in America.The bill, called the Families First Coronavirus Response Act, includes provisions offering paid sick leave for impacted workers and free COVID-19 testing.It also boosts unemployment insurance, food assistance and federal funding for Medicaid as part of an ongoing effort by the US government to combat the rapid spread of the coronavirus pandemic.""Today, I have signed into law H.R. 6201, the 'Families First Coronavirus Response Act' (the ""Act"").  The Act makes emergency supplemental appropriations and other changes to law to help the Nation respond to the coronavirus outbreak,"" Trump said in a statement on Wednesday.Passed by the House of Representatives 363-40 and Senate by 90-8 votes, the act is designed to bolster the federal government's response to the accelerating novel coronavirus (COVID-19) outbreak and address the impacts the virus is having on Americans' health and financial security."
"Mar 19, 2020 10:18 ","Coronavirus global updates: Death tally rises to 8,700##Coronavirus global updates: Death tally rises to 8,700More than 204,000 people have been infected by the coronavirus across the world and 8,710 have died, with cases and deaths outside China overtaking those in the country where the outbreak began, according to a Reuters tally."
"Mar 19, 2020 10:09 ","Coronavirus effect: Indian Railways cancels 84 more trains; 155 trains cancelled till March 31##Coronavirus effect: Indian Railways cancels 84 more trains; 155 trains cancelled till March 31       Indian Railways on Thursday cancelled 84 more trains, which will not operate between March 20 and March 31 in view of coronavirus and low occupancy, officials said. With this, the total number of cancelled trains has climbed to 155. The national transporter had cancelled around 99 trains on Wednesday night.  ""All passengers having tickets in these trains are being informed about it individually,"" PTI quoted an official as saying."
"Mar 19, 2020 10:00 ","There is clear laboratory evidence that Covid-19 virus is heat sensitive, says professor John Nicholls##There is clear laboratory evidence that Covid-19 virus is heat sensitive, says professor John NichollsCNBC-TV18's Shereen Bhan spoke to John Nicholls Professor of Pathology at University of Hong Kong. Nicholls said: ""So far the number of cases in China have been dramatically decreased. It shows that the methods which they did take might seem draconian at that time did work.""Click here to read and watch the full interview"
"Mar 19, 2020 09:49 ", 
"Mar 19, 2020 09:45 ","China reports no new domestic coronavirus cases for first time: NHC##China reports no new domestic coronavirus cases for first time: NHCFor the first time after the deadly coronavirus broke out about three months ago in Wuhan, China on Thursday said that no new domestic cases of the COVID-19 were confirmed, including in the virus' epicentre, even as eight more fatalities have been reported, taking the death toll in the country to 3,245. China's National Health Commission (NHC) in its daily report said that no new domestically transmitted cases of the novel coronavirus disease were reported on the Chinese mainland on Wednesday.However, a total of 34 new COVID-19 cases were reported on the Chinese mainland on Wednesday, all of which were from those arriving from abroad, marking a sharp increase, it said. Of the 34 newly imported cases, 21 were reported in Beijing, nine in Guangdong Province, two in Shanghai, one in Heilongjiang Province and one in Zhejiang Province, the NHC said."
"Mar 19, 2020 09:38 ","Find out how coronavirus is impacting all industries; aviation, hospitality worst hit##Find out how coronavirus is impacting all industries; aviation, hospitality worst hitThe novel coronavirus outbreak is causing serious concerns across India with three deaths reported as of March 18 and confirmed cases rising to 151. Precautionary measures are in place and those with symptoms and travelling from affected countries are being quarantined. However, the economic blow from COVID-19 to countries is quite alarming. Click here to look at how various sectors in India have been impacted."
"Mar 19, 2020 09:29 ","CNBC-TV18 Market Live: D-Street cracks as Sensex opens 6% lower; Nifty50 breaches 8,000 levelCNBC-TV18 Market Live: Indian market cracked further on Thursday after global markets continued to witness heavy sell-off. At 9:15 am, Sensex opened 1,400 points or 5 percent lower at 27,460 while the Nifty50 index opened at 8,058, down 411 points or 5 percent."
"Mar 19, 2020 09:21 ","Coronavirus: WR local trains see commuter count drop by 8 lakh##Coronavirus: WR local trains see commuter count drop by 8 lakhThe number of commuters on suburban trains of the Western Railway (WR) reduced by over 8 lakh on Tuesday, the day Chief Minister Uddhav Thackeray appealed to people to avoid non-essential travel in view of the coronavirus outbreak in the state. According to WR, on Tuesday 32.60 lakh passengers travelled on their suburban trains as against 40.75 lakh on Monday (down 8.15 lakhs).""The number of commuters reduced by around 25 percent,"" said Ravinder Bhakar, chief spokesperson of WR.On Tuesday, Thackeray had appealed to people to avoid train and bus journey if not necessary, while clarifying the government does not want to stop suburban services to contain the coronavirus spread.Suburban services are the lifeline of Mumbai and daily over 80 lakh commuters commute by them. "
"Mar 19, 2020 09:13 ","How coronavirus got its name? Take a look at WHO's guidelines for naming diseasesUpdated : March 18, 2020 05:30 PM IST The World Health Organization takes into accord specific criteria while naming diseases COVID-19 was named as such to prevent the spread of misinformation or prejudice among the masses"
"Mar 19, 2020 09:09 ","Ford, GM, Fiat Chrysler shut down all US plans in the wake of coronavirus crisis##Ford, GM, Fiat Chrysler shut down all US plans in the wake of coronavirus crisisThe Detroit Three automakers will shut down their US plants to stop the spread of coronavirus, bowing to pressure from the union representing about 150,000 hourly workers at those facilities, industry officials said. Ford Motor Co, General Motors Co and Fiat Chrysler Automobiles NV confirmed the decisions to shut US plants, as well as factories in Canada and Mexico.The Detroit automakers' shares took a beating on Wednesday, with GM closing 17.3 percent lower, Ford off 10.2 percent and Fiat Chrysler shares ending 9.2 percent lower in New York. The carmakers' North American factories build their most profitable trucks and sport utility vehicles, such as Fiat Chrysler's Jeep Wrangler, GM's Chevrolet Silverado pickup and the Ford F-series truck line."
"Mar 19, 2020 08:57 ","US economy could shrink 14% next quarter, says JP Morgan##US economy could shrink 14% next quarter, says JP MorganAs the coronavirus epidemic continues to shake the pillars of the global economy, an economist from JP Morgan feels that the US GDP could drop 14 percent in the next quarter.The Bank's US Chief Economist Michael Feroli said, "" A drop of that size would be steeper than in the fourth quarter of 2008 - the worst of the Great Recession - when the economy shrank 8.4 percent.""To ease the pain, the Federal Reserve will continue to find “creative” ways to support the economy and that the Trump administration and Congress deliver $1 trillion in fiscal support, added Feroli."
"Mar 19, 2020 08:43 ","Coronavirus in India: Here’s how insurance can be claimed for confirmed COVID-19##Coronavirus in India: Here’s how insurance can be claimed for confirmed COVID-19In order to file a claim for coronavirus infection, a policy holder needs to follow the same process that they follow during regular hospitalisation. CLICK HERE TO KNOW MORE"
"Mar 19, 2020 08:32 ",Coronavirus: MHRD orders all educational institutions to postpone exams till March 31##Coronavirus: MHRD orders all educational institutions to postpone exams till March 31The Ministry of Human Resource Development on Wednesday directed the CBSE and all educational institutions in the country to postpone exams till March 31 in view of the coronavirus outbreak.
"Mar 19, 2020 08:26 ","Twitter bans misleading coronavirus informationTwitter on Wednesday barred users from posting misleading information about the new coronavirus, including denials of expert guidance and encouragement of fake treatments, tightening its normally lax rules around speech.Get latest Healthcare online at cnbctv18.com"
"Mar 19, 2020 08:18 ",Covid-19 outbreak: Mumbai to close shops on alternate days on select roads##Covid-19 outbreak: Mumbai to close shops on alternate days on select roadsMumbai will identify roads on which all shops and commercial activities will be closed on alternate days in a bid to reduce large crowds and contain the spread of novel coronavirus (Covid-19).
"Mar 19, 2020 08:09 ","PM Modi to address nation tomorrow on coronavirus outbreak##PM Modi to address nation tomorrow on coronavirus outbreakPrime Minister Narendra Modi will address the nation on Thursday evening on the situation arising out of coronavirus outbreak and the efforts to combat it, the Prime Minister's Office said on Wednesday."
"Mar 19, 2020 08:02 ","Good morning and welcome to CNBCTV18.com's live blog on Coronavirus or Covid-19##Good morning and welcome to CNBCTV18.com's live blog on Coronavirus or Covid-19Good Morning! Welcome readers to CNBCTV18.com's rolling day coverage of the coronavirus pandemic with a special focus on India. Our team of journalists - Ajay Vaishnav, Anshul, Jomy - will keep you posted on the latest updates and emerging trends on the deadly pandemic that has taken a huge human and economic toll across the globe. First things first, the total number of cases in India has crossed the 160 mark. The number of novel coronavirus cases in India rose to 165 on Wednesday after fresh cases were reported from various parts of the country. These cases include 25 foreign nationals - 17 from Italy, 3 from Phillipones, one each belonging to Canada, United Kingdom, Indonesia and Singapore. The figure also includes three deaths reported from Delhi, Karnataka and Maharashtra. Among states, Maharashtra has 42 cases, including three foreigners, while Kerala has recorded the second highest number of 27 cases which includes two foreign nationals. Karnataka has 11 coronavirus patients, while Delhi has so far reported 10 positive cases, which includes one foreigner. Uttar Pradesh has reported 16 cases, including a foreigner. The number of cases in Ladakh rose to eight and Jammu and Kashmir three. Telangana has reported six cases which include two foreigners.Rajasthan has also reported four cases including that of two foreigners. Tamil Nadu, Andhra Pradesh, Odisha, Uttarakhand and Punjab have reported one case each. In Haryana, there are 17 cases, which include 14 foreigners.According to the Union health ministry's data, 14 people have been discharged so far, including the three patients from Kerala who were discharged last month."
